date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:03	74737/74737	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:35:59%20GMT	http://www.tampawomanshealthcenter.com/Resources/WhatYouShouldKnowAboutYourPeriod/MenstrualBleeding/tabid/128/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/WhatYouShouldKnowAboutYourPeriod/MenstrualBleeding/tabid/128/Default.html	(from )
12:36:05	72835/72835	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:00%20GMT	http://www.tampawomanshealthcenter.com/Resources/WhatYouShouldKnowAboutYourPeriod/WhenYouShouldWorryAboutMenstrualBleeding/tabid/166/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/WhatYouShouldKnowAboutYourPeriod/WhenYouShouldWorryAboutMenstrualBleeding/tabid/166/Default.html	(from )
12:36:07	73436/73436	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:02%20GMT	http://www.tampawomanshealthcenter.com/Resources/Masturbation/tabid/127/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/Masturbation/tabid/127/Default.html	(from )
12:36:09	73139/73139	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:04%20GMT	http://www.tampawomanshealthcenter.com/Resources/DNATesting/tabid/124/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/DNATesting/tabid/124/Default.html	(from )
12:36:11	70343/70343	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:07%20GMT	http://www.tampawomanshealthcenter.com/Resources/FAQForMen/MaleBirthControlPills/tabid/114/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/FAQForMen/MaleBirthControlPills/tabid/114/Default.html	(from )
12:36:13	75194/75194	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:09%20GMT	http://www.tampawomanshealthcenter.com/Resources/FAQForMen/Vasectomy/tabid/138/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/FAQForMen/Vasectomy/tabid/138/Default.html	(from )
12:36:15	71898/71898	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:11%20GMT	http://www.tampawomanshealthcenter.com/Resources/FAQForMen/CopingWithaPregnancyDecision/tabid/167/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/FAQForMen/CopingWithaPregnancyDecision/tabid/167/Default.html	(from )
12:36:17	69868/69868	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:13%20GMT	http://www.tampawomanshealthcenter.com/Resources/FAQForMen/ShowingHerYouCare/tabid/168/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/FAQForMen/ShowingHerYouCare/tabid/168/Default.html	(from )
12:36:19	69217/69217	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:14%20GMT	http://www.tampawomanshealthcenter.com/Resources/AboutMedicaid/tabid/144/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AboutMedicaid/tabid/144/Default.html	(from )
12:36:21	72244/72244	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:17%20GMT	http://www.tampawomanshealthcenter.com/Resources/RhSensitization/tabid/76/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/RhSensitization/tabid/76/Default.html	(from )
12:36:23	75056/75056	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:19%20GMT	http://www.tampawomanshealthcenter.com/Resources/CommonSexualMisconceptions/tabid/125/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/CommonSexualMisconceptions/tabid/125/Default.html	(from )
12:36:25	70287/70287	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:21%20GMT	http://www.tampawomanshealthcenter.com/Resources/MolarPregnancy/tabid/103/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/MolarPregnancy/tabid/103/Default.html	(from )
12:36:27	71074/71074	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:23%20GMT	http://www.tampawomanshealthcenter.com/Resources/DomesticViolence/tabid/171/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/DomesticViolence/tabid/171/Default.html	(from )
12:36:29	70663/70663	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:26%20GMT	http://www.tampawomanshealthcenter.com/Resources/DomesticViolence/ProtectingYourselfFromDomesticViolence/tabid/172/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/DomesticViolence/ProtectingYourselfFromDomesticViolence/tabid/172/Default.html	(from )
12:36:31	69600/69600	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:27%20GMT	http://www.tampawomanshealthcenter.com/Resources/DomesticViolence/WhyDoWomanStayWithMenWhoBatter/tabid/173/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/DomesticViolence/WhyDoWomanStayWithMenWhoBatter/tabid/173/Default.html	(from )
12:36:33	68079/68079	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:29%20GMT	http://www.tampawomanshealthcenter.com/Resources/DomesticViolence/DomesticViolenceandGettingHelp/tabid/174/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/DomesticViolence/DomesticViolenceandGettingHelp/tabid/174/Default.html	(from )
12:36:35	69511/69511	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:31%20GMT	http://www.tampawomanshealthcenter.com/Resources/InformationalLinks/tabid/151/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/InformationalLinks/tabid/151/Default.html	(from )
12:36:37	68131/68131	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:33%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/tabid/155/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/tabid/155/Default.html	(from )
12:36:41	131776/131776	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:35%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/tabid/147/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/tabid/147/Default.html	(from )
12:36:42	69330/69330	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:37%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/TheImpactoftheHydeAmendment/tabid/150/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/TheImpactoftheHydeAmendment/tabid/150/Default.html	(from )
12:36:46	173238/173238	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:40%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/ChallengestoHyde/tabid/148/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/ChallengestoHyde/tabid/148/Default.html	(from )
12:36:49	176873/176873	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:42%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/ImplementationoftheHydeAmendment/tabid/149/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/TheHydeAmendment/ImplementationoftheHydeAmendment/tabid/149/Default.html	(from )
12:36:49	71708/71708	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:44%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/LiberalizationofAbortionLawsRoevWade/tabid/154/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/LiberalizationofAbortionLawsRoevWade/tabid/154/Default.html	(from )
12:36:51	72454/72454	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:47%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/MakingAbortionIllegal/tabid/156/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/MakingAbortionIllegal/tabid/156/Default.html	(from )
12:36:53	71132/71132	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:49%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ATimelineofReproductiveRights/tabid/157/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ATimelineofReproductiveRights/tabid/157/Default.html	(from )
12:36:55	70135/70135	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:51%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/tabid/158/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/tabid/158/Default.html	(from )
12:36:57	67378/67378	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:53%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/InsuranceCoverageBeforeReform/tabid/159/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/InsuranceCoverageBeforeReform/tabid/159/Default.html	(from )
12:36:59	71383/71383	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:55%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/CoveragetoCome/tabid/160/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/CoveragetoCome/tabid/160/Default.html	(from )
12:37:01	69688/69688	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:57%20GMT	http://www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/PotentialforProgress/tabid/161/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/AbortionPolitics/ReformtoImprovePregnancyRelatedServices/PotentialforProgress/tabid/161/Default.html	(from )
12:37:05	81166/81166	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:36:59%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/BirthControlChoicesandInformation/tabid/86/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/BirthControlChoicesandInformation/tabid/86/Default.html	(from )
12:37:05	69148/69148	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:01%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/BirthControlChoicesandInformation/MissedBirthControlPills/tabid/81/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/BirthControlChoicesandInformation/MissedBirthControlPills/tabid/81/Default.html	(from )
12:37:07	74205/74205	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:03%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/BirthControlChoicesandInformation/BirthControlMyths/tabid/101/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/BirthControlChoicesandInformation/BirthControlMyths/tabid/101/Default.html	(from )
12:37:09	69420/69420	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:05%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/TheNuvaRing/tabid/82/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/TheNuvaRing/tabid/82/Default.html	(from )
12:37:11	72787/72787	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:07%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/DepoProvera/tabid/85/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/DepoProvera/tabid/85/Default.html	(from )
12:37:15	78843/78843	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:12%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/DepoProvera/DepoProveraContraceptiveInjection/tabid/108/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/DepoProvera/DepoProveraContraceptiveInjection/tabid/108/Default.html	(from )
12:37:15	74581/74581	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:13%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/IntrauterineDeviceIUD/tabid/110/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/IntrauterineDeviceIUD/tabid/110/Default.html	(from )
12:37:17	73462/73462	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:13%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/Spermicides/tabid/131/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/Spermicides/tabid/131/Default.html	(from )
12:37:19	72936/72936	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:15%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/Condoms/tabid/136/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/Condoms/tabid/136/Default.html	(from )
12:37:21	71053/71053	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:18%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/MedicationsCanInterfereWithOralContraceptives/tabid/104/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/MedicationsCanInterfereWithOralContraceptives/tabid/104/Default.html	(from )
12:37:23	71576/71576	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:20%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/FemaleSterilizationTubalLigation/tabid/143/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/FemaleSterilizationTubalLigation/tabid/143/Default.html	(from )
12:37:26	71384/71384	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:21%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/ParaGard/tabid/175/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/ParaGard/tabid/175/Default.html	(from )
12:37:27	70860/70860	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:23%20GMT	http://www.tampawomanshealthcenter.com/BirthControl/Diaphragm/tabid/176/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/BirthControl/Diaphragm/tabid/176/Default.html	(from )
12:37:30	69869/69869	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:26%20GMT	http://www.tampawomanshealthcenter.com/Locations/tabid/61/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Locations/tabid/61/Default.html	(from )
12:37:32	71516/71516	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:27%20GMT	http://www.tampawomanshealthcenter.com/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Default.html	(from )
12:37:36	16980/16980	---M--	200	added ('OK')	image/png	etag:%22e709e3d5093cc1:0%22	http://www.tampawomanshealthcenter.com/portals/0/L1.png	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/portals/0/L1.png	(from )
12:37:37	18378/18378	---M--	200	added ('OK')	image/png	etag:%22ae9b483d5093cc1:0%22	http://www.tampawomanshealthcenter.com/portals/0/L2.png	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/portals/0/L2.png	(from )
12:37:37	18820/18820	---M--	200	added ('OK')	image/png	etag:%226687543d5093cc1:0%22	http://www.tampawomanshealthcenter.com/portals/0/L3.png	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/portals/0/L3.png	(from )
12:37:37	8851/8851	---M--	200	added ('OK')	image/jpeg	etag:%22118268207baecb1:0%22	http://www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/lineleft.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/lineleft.jpg	(from )
12:37:39	8852/8852	---M--	200	added ('OK')	image/jpeg	etag:%22118268207baecb1:0%22	http://www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/lineright.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/lineright.jpg	(from )
12:37:39	8740/8740	---M--	200	added ('OK')	image/jpeg	etag:%224d1fc6227baecb1:0%22	http://www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r3_c1.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r3_c1.jpg	(from )
12:37:39	8742/8742	---M--	200	added ('OK')	image/jpeg	etag:%2275365d227baecb1:0%22	http://www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r3_c10.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r3_c10.jpg	(from )
12:37:39	193/193	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:37%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=57&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.7dadee.delayed	(from )
12:37:40	210/210	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:37%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=58&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.7e4553.delayed	(from )
12:37:40	203/203	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:38%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=68&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.7f5848.delayed	(from )
12:37:40	8224/8224	---M--	200	added ('OK')	image/png	etag:%224d4355887b2cb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/naf-logo.png	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/naf-logo.png	(from )
12:37:40	218/218	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:38%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=89&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.80e397.delayed	(from )
12:37:41	187/187	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:38%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=59&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.81e036.delayed	(from )
12:37:41	252/252	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:38%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=94&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.820257.delayed	(from )
12:37:41	231/231	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:39%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=95&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.833ee3.delayed	(from )
12:37:41	223/223	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:39%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=97&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.84cdd5.delayed	(from )
12:37:42	253/253	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:39%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=98&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.850445.delayed	(from )
12:37:42	207/207	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:39%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=99&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.865c38.delayed	(from )
12:37:42	221/221	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:40%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=100&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.871d2d.delayed	(from )
12:37:42	212/212	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:40%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.885720.delayed	(from )
12:37:43	68347/68347	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:40%20GMT	http://www.tampawomanshealthcenter.com/FAQ/WhenSomeoneYouLoveNeedsaChoice/tabid/83/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/FAQ/WhenSomeoneYouLoveNeedsaChoice/tabid/83/Default.html	(from )
12:37:45	8742/8742	---M--	200	added ('OK')	image/jpeg	etag:%22d5779e217baecb1:0%22	http://www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r7_c10.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r7_c10.jpg	(from )
12:37:45	8740/8740	---M--	200	added ('OK')	image/jpeg	etag:%221fd61c227baecb1:0%22	http://www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r7_c1.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/_default/Skins/NewAlldnnskins-090417-T1372/images/1372_r7_c1.jpg	(from )
12:37:47	77417/77417	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:43%20GMT	http://www.tampawomanshealthcenter.com/Home/tabid/37/ctl/Privacy/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Home/tabid/37/ctl/Privacy/Default.html	(from )
12:37:50	94863/94863	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:37:45%20GMT	http://www.tampawomanshealthcenter.com/Home/tabid/37/ctl/Terms/Default.aspx	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Home/tabid/37/ctl/Terms/Default.html	(from )
12:37:51	900/900	---M--	200	added ('OK')	image/gif	etag:%225052bb09bb4c91:0%22	http://www.tampawomanshealthcenter.com/images/tablogin_gray.gif	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/images/tablogin_gray.gif	(from http://www.tampawomanshealthcenter.com/)
12:37:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:48%20GMT	http://www.tampawomanshealthcenter.com/Firefox/	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Firefox/index.html	(from http://www.tampawomanshealthcenter.com/ScriptResource.axd?d=fxqzlY9ORZH5lDDSTylemR8Rl7A0yt-orV6Nvr21uAly-TbPPBVEhzXWOCjERtuoYAw0pDLd-CXm67N4WWbPpy9b0e6J9s5qldhZdcMVDSOdKF5sc_p4qZl48pbgcceKNxm-JwprJ9SJb3nHI_7k5prJgBM1&t=633562234714295160)
12:37:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:49%20GMT	http://www.tampawomanshealthcenter.com/Opera/	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Opera/index.html	(from http://www.tampawomanshealthcenter.com/ScriptResource.axd?d=fxqzlY9ORZH5lDDSTylemR8Rl7A0yt-orV6Nvr21uAly-TbPPBVEhzXWOCjERtuoYAw0pDLd-CXm67N4WWbPpy9b0e6J9s5qldhZdcMVDSOdKF5sc_p4qZl48pbgcceKNxm-JwprJ9SJb3nHI_7k5prJgBM1&t=633562234714295160)
12:37:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Apr%202013%2016:37:49%20GMT	http://www.tampawomanshealthcenter.com/Safari/	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Safari/index.html	(from http://www.tampawomanshealthcenter.com/ScriptResource.axd?d=fxqzlY9ORZH5lDDSTylemR8Rl7A0yt-orV6Nvr21uAly-TbPPBVEhzXWOCjERtuoYAw0pDLd-CXm67N4WWbPpy9b0e6J9s5qldhZdcMVDSOdKF5sc_p4qZl48pbgcceKNxm-JwprJ9SJb3nHI_7k5prJgBM1&t=633562234714295160)
